1479	19766	5234		4351~5951~9250~6786~1310~1302~5983~5975~6604~6603	9~16~2~15~19~8~9~16~7~15	8721~7629~2488~4979~2543~6900~2566~2111~5918~2696	19766~19766~19766~19766~19766~19766~19766~19766~19766~19766	52936
1177	19914	3161		5963~6075	19~11	1500~2075	19916~19916	50969
1278	19987	4786		5539~1304~6493~7403	14~3~4~9	9914~4526~3895~1188	19988~19988~19988~19988	34803
1379	20059	4786		9903~6389~4350~8378	1~9~20~14	1744~822~3213~1842	20059~20059~20059~20059	56283
1480	19767	3201		5968~9504~5963~6786	5~2~14~10	3422~5914~1500~4979	19767~19767~~19767	60519
1076	19841	2823		7232~6812~9201~7232~4402~4306~7713~5975~5843	2~7~6~16~14~8~9~2~11	1097~1519~2408~1097~1555~900~6345~2111~8472	19843~19843~19843~19843~19843~19843~19843~19843~19843	58757
1077	19842	8213		3598~1008~6604~4308~6786~1054~5977~1310~5958~1009	20~1~17~8~2~5~9~9~14~11	2009~11050~5918~1567~4979~5967~300~2543~2780~21188	19843~19843~19843~19843~19843~19843~19843~19843~19843~19843	58603
1178	19915	3161		6078~5843~8803~5983~1051~5975~6075~7402~5902	19~16~8~10~12~4~5~10~12	6226~8472~2644~2566~1522~2111~2075~1200~3044	19915~19915~19915~19915~19915~19915~19915~19915~19915	33066
1279	19987	6347		4402~4404~1302~6604	14~19~14~11	1555~1822~6900~5918	19989~19989~19989~19989	62845
1481	19768	5361		5951~8467~2207~7255~6182~5953~8467~6389~8467~2207	18~8~15~8~16~11~9~8~4~19	7629~5891~3801~2439~7325~460~5891~822~5891~3801	19768~19768~19768~19768~19768~19768~19768~19768~19768~19768	53879
1380	20060	8795		1307~7402~9445~4690~9632~8146~5950~1006~5964~9545	9~15~3~1~12~2~14~9~2~1	5901~1200~5060~4588~8490~3211~1790~6605~10988~5248	20061~20061~~20061~20061~20061~20061~20061~20061~20061	58246
1280	19988	2959		1301~1006~4307~5960~2039~2400~5954	9~4~12~18~8~15~16	2296~6605~1250~2122~481~2572~8179	19989~19989~19989~19989~~19989~19989	38700
1078	19843	8610		2206~6866~5901~4302	7~17~9~7	2208~4168~4800~855	19845~19845~19845~19845	61395
1179	19915	4281		9942~6493~2202~5971~7576	9~17~12~19~10	1488~3895~1866~2588~7736	19915~19915~19915~19915~19915	40745
1482	19769	7399		4307~5968~3432~5901~7826~5087~5970~3194~9942	16~19~13~12~5~13~15~4~2	1250~3422~5312~4800~3453~1499~3010~1900~1488	19769~19769~19769~19769~19769~19769~19769~19769~19769	55116
1381	20061	8049		4304~4401~1056~1305~8066~1058~4402	12~10~9~2~2~17~12	5411~799~1210~2911~1450~1256~1555	20063~20063~20063~20063~20063~20063~20063	49493
1180	19916	5234		2107~5960~1203~4309~1306	11~12~18~1~2	7972~2122~2830~7010~2798	~19917~19917~19917~19917	59977
1281	19989	6873		4401~5983~7255~5950	8~18~12~7	799~2566~2439~1790	19991~19991~19991~19991	48211
1382	20062	2409		9310~4301~3598~9310~8802~3412	18~8~18~5~19~7	3477~1500~2009~3477~7644~2541	20062~20062~20062~20062~20062~20062	35587
1483	19769	9838		1306~6786~5975~5136~7349~6602~5964~2853~1004	9~4~1~2~11~8~8~14~6	2798~4979~2111~7980~5795~1588~10988~5886~13000	19771~19771~19771~19771~19771~19771~19771~19771~19771	61416
1079	19843	9999		6866~1052~7713~5951~1592~5978~9663	15~6~8~3~18~7~17	4168~6700~6345~7629~3031~500~9925	19844~19844~19844~19844~19844~19844~19844	64952
1080	19844	6666		2400~5971~5967~5087~5963~1056~8378~1309~2673~5217	9~6~10~2~1~2~16~12~19~13	2572~2588~1588~1499~1500~1210~1842~5790~10866~5141	19845~19845~19845~19845~19845~19845~19845~19845~~19845	46781
1282	19990	5608		9250~5978~4308~5902~6232~3432	7~15~3~5~7~15	2488~500~1567~3044~5522~5312	19990~19990~19990~19990~19990~19990	37625
1383	20062	4470		9817~1001~6870~7804~1702~5970~1127	20~5~1~15~16~12~14	2782~600~1800~4970~4399~3010~9840	20064~20064~20064~20064~20064~20064~20064	37008
1484	19770	5492		6812~1000~2509~1310~9632~9605~1301~1058	4~15~11~10~5~18~4~20	1519~9088~5097~2543~8490~9399~2296~1256	~~~~~~~	53796
1181	19917	7240		1303~8146~9903~6786~1309~3560	15~6~4~17~3~2	5900~3211~1744~4979~5790~2957	19919~19919~19919~19919~19919~19919	60237
1081	19845	7790		7349~1806~1051~8066~2202~7826~4054~7405~5951~2203	9~17~13~14~13~5~1~18~20~14	5795~4018~1522~1450~1866~3453~12900~9918~7629~8944	19845~19845~19845~19845~19845~19845~19845~19845~19845~19845	59346
1182	19918	1234		1003~5964~4404~9942~5975	5~2~3~6~3	12511~10988~1822~1488~2111	19919~19919~19919~19919~19919	35802
1384	20063	2968		4270~6075~5902~4402~1806	2~16~18~10~11	4780~2075~3044~1555~4018	~~~~	55312
1283	19990	2206		2673~9903~6603~5952~6912~4309	20~13~1~3~3~6	10866~1744~2696~1506~14150~7010	19990~19990~19990~19990~19990~19990	58768
1485	19771	7103		4718~7576~4353~4351~5217~1806~3432~1001	15~11~10~11~8~17~18~2	9900~7736~1523~8721~5141~4018~5312~600	19771~19771~19771~19771~19771~19771~19771~19771	49253
1385	20064	1129		5964~8803~5971~5977	6~12~16~3	10988~2644~2588~300	20066~20066~20066~20066	39267
1082	19846	8640		2204~5963~1304~2207~1310~5539~2509~6601	18~16~3~5~2~2~15~7	7888~1500~4526~3801~2543~9914~5097~810	19847~19847~19847~19847~19847~19847~19847~19847	62309
1183	19918	8213		1306~1001~9545~1806~5654~5902~7404~3560~1054	20~13~18~19~9~10~17~14~6	2798~600~5248~4018~8684~3044~1789~2957~5967	19918~19918~19918~19918~19918~19918~19918~19918~19918	58917
1284	19991	3413		9969~1592~5087~6786~7402~3049	5~8~9~2~15~15	4952~3031~1499~4979~1200~4898	~~~~~	53995
1486	19771	5608		8572~7404~8146~5654~4308~5753~1051	11~6~17~4~20~4~11	7245~1789~3211~8684~1567~2497~1522	19772~19772~19772~19772~19772~19772~19772	60711
1285	19992	6210		5136~5901~1806~9969	4~3~2~3	7980~4800~4018~4952	19992~19992~19992~19992	53416
1386	20064	7751		4302~5978~6075~1007~3194~5087~1001~6812~5967~9632	5~18~12~17~12~14~1~6~8~11	855~500~2075~2200~1900~1499~600~1519~1588~8490	20065~20065~20065~20065~20065~20065~20065~20065~20065~20065	67566
1184	19919	5114		5954~4353~4303	9~7~18	8179~1523~10833	~~	55692
1487	19772	8478		1006~6426~7349~2039~5970~2205~5217~2210~2400~5539	8~7~8~9~4~18~5~5~18~1	6605~4588~5795~481~3010~2511~5141~2425~2572~9914	19773~19773~19773~19773~19773~19773~19773~19773~19773~19773	53230
1083	19846	7103		2509~1054~4304~1051~6870~1592	14~11~20~16~8~11	5097~5967~5411~1522~1800~3031	19846~19846~19846~19846~19846~19846	63357
1084	19847	1234		4737~1308~5958~1127	13~2~20~19	6113~2567~2780~9840	~~~	54168
1185	19920	8416		4354~2853~6812~1127~1301~4301~9817~9201	14~4~8~1~17~13~18~3	11831~5886~1519~9840~2296~1500~2782~2408	19920~19920~19920~19920~19920~19920~19920~19920	34123
1286	19992	8758		4306~7609~6078~5951~1309~7255	2~2~11~1~12~6	900~3565~6226~7629~5790~2439	19992~19992~19992~19992~19992~19992	57847
1387	20065	9999		4737~1055~4737~5753~1310~6426~1006~3194~1002	19~9~1~4~11~12~10~13~12	6113~8743~6113~2497~2543~4588~6605~1900~8745	20067~20067~20067~20067~20067~20067~20067~20067~20067	64844
1488	19773	8758		4301~9663~4306~9310~3598~5975~5136~1000~7609~2509	9~14~14~15~1~15~20~14~2~16	1500~9925~900~3477~2009~2111~7980~9088~3565~5097	19773~19773~19773~19773~19773~19773~19773~19773~19773~19773	56993
1085	19848	8640		4306~4352~6870~3560~5950~3302~9817~6493~2208~1056	18~2~5~14~12~18~3~15~11~19	900~4000~1800~2957~1790~6648~2782~3895~3867~1210	19849~19849~19849~19849~19849~19849~19849~19849~19849~19849	59024
1186	19920	7103		1308~4305~5958~4304~5977	17~2~20~17~19	2567~1215~2780~5411~300	19921~19921~19921~19921~19921	36995
1388	20066	5608		2207~5962~5964~9942	13~19~10~2	3801~2533~10988~1488	20067~20067~20067~20067	62297
1287	19993	7279		4404~5980~2207~8059	16~6~16~1	1822~6800~3801~5180	19993~19993~19993~19993	61204
1489	19774	3470		1009~8802~2509~6524~9969~4351~2209	18~1~9~19~16~15~9	21188~7644~5097~1617~4952~8721~2721	19775~19775~19775~19775~19775~19775~19775	63206
1086	19848	7811		1004~6232~4301~3194~8803~5136~5972	7~10~11~19~11~14~3	13000~5522~1500~1900~2644~7980~2188	19848~19848~19848~19848~19848~19848~19848	64959
1389	20067	4707		2205~6870~6389~8801~6870	1~16~5~18~6	2511~1800~822~6734~1800	20069~20069~20069~20069~20069	33601
1187	19921	8050		6601~8066~1302~5654~3560~4054	2~8~13~11~18~12	810~1450~6900~8684~2957~12900	19922~19922~19922~19922~19922~19922	61848
1288	19994	8624		2210~9445~5654~3194~1127~5964	20~18~1~2~3~18	2425~5060~8684~1900~9840~10988	19995~19995~19995~19995~19995~19995	53406
1490	19774	7811		9663~4303~6389~5964~6426~5972~6075~2210	18~4~15~11~5~17~13~9	9925~10833~822~10988~4588~2188~2075~2425	19774~19774~19774~19774~~19774~19774~19774	68267
1087	19849	4786		2208~5901~1702~5972	7~15~17~10	3867~4800~4399~2188	19849~19849~19849~19849	40354
1390	20067	8624		6016~3412~5843~4309~2202~8378~1301	16~8~3~10~8~1~9	6572~2541~8472~7010~1866~1842~2296	20069~20069~~20069~20069~20069~20069	36929
1188	19922	3113		6232~4404~4354~7404~7404	12~3~17~17~11	5522~1822~11831~1789~1789	19922~19922~19922~19922~19922	62723
1491	19775	4476	Yellow Rose Delivery	5958~9250~1052~3432~7405~4306	5~14~15~5~2~17	2780~2488~6700~5312~9918~900	19776~19776~19776~19776~19776~19776	47254
1289	19995	2823		4353~5902~4306~8467~6912~6016~3302~9202	6~16~6~2~13~1~1~5	1523~3044~900~5891~14150~6572~6648~1598	19995~19995~19995~19995~19995~19995~19995~19995	60768
1391	20068	2510	Yellow Rose Delivery	4350~5136~1004~7713~5953~9504~8802~5980~5978	10~5~12~4~9~1~18~1~18	3213~7980~13000~6345~460~5914~7644~6800~500	20068~20068~20068~20068~20068~20068~20068~20068~20068	57342
1290	19995	7803		1052~6812~1702~2673	19~5~10~20	6700~1519~4399~10866	19996~~19996~19996	62745
1492	19776	8220		1304~2202~6078	17~20~7	4526~1866~6226	19778~19778~19778	56672
1088	19850	5936		4308~5958~4690~4270~5087~4305~1011~2209~1702	10~10~19~1~12~6~3~8~6	1567~2780~4588~4780~1499~1215~4509~2721~4399	19850~19850~19850~19850~19850~19850~19850~19850~19850	36635
1189	19923	7240		1301~5971~8802~2673~8146~2210~2107~5136~9942	15~13~14~10~1~3~8~8~17	2296~2588~7644~10866~3211~2425~7972~7980~1488	19925~19925~19925~19925~19925~19925~19925~19925~19925	43553
1190	19923	1179		7255~4353	16~11	2439~1523		59501
1291	19996	5114	Yellow Rose Delivery	4303~1127~4054~4353~1055	18~12~13~16~15	10833~9840~12900~1523~8743	19996~19996~19996~19996~19996	62735
1392	20069	4130		5972~4304~2509~5217~5952~5952	19~19~20~17~4~8	2188~5411~5097~5141~1506~1506	20071~20071~20071~20071~20071~20071	39504
1493	19776	1016		8066~5962~5654~2207~5901	10~4~9~14~6	1450~2533~8684~3801~4800	19777~19777~19777~19777~19777	63904
1089	19851	6225		2208~4402~6016~5958	14~18~3~16	3867~1555~6572~2780	19853~19853~19853~19853	33527
1090	19851	9838		1303~5901~5539~4305~1307	8~11~14~14~9	5900~4800~9914~1215~5901	~19851~19851~19851~19851	48160
1292	19997	7790		7713~5901~1203~7084~7084~6016~7349~4270	14~15~20~12~14~10~20~6	6345~4800~2830~5751~5751~6572~5795~4780	19998~19998~19998~19998~19998~19998~19998~19998	33098
1393	20069	5895		7232~7255~5654~7084~2208~8059	19~18~9~7~4~19	1097~2439~8684~5751~3867~5180	20069~20069~20069~20069~20069~20069	41272
1494	19777	5492		3560~7576~6604~2204	1~9~2~10	2957~7736~5918~7888	~~~	44694
1191	19924	2959	Yellow Rose Delivery	6232~5953~5953~5955~5902~3432~8801	9~2~9~14~16~4~19	5522~460~460~2389~3044~5312~6734	19926~19926~19926~19926~19926~19926~19926	56795
1091	19852	5234	Yellow Rose Delivery	3194~9632~4402~1701~2204~2209~8059~4351~9310~4855	7~9~6~3~18~11~11~18~13~2	1900~8490~1555~2867~7888~2721~5180~8721~3477~5610	19854~19854~19854~19854~19854~19854~19854~19854~19854~19854	60640
1394	20070	2088		4352~1007~5968~4304~9903~7084	5~18~2~2~20~12	4000~2200~3422~5411~1744~5751	~~~~~	62168
1293	19997	4173		2204~5843~1592~1306	8~12~12~19	7888~8472~3031~2798	19997~19997~19997~19997	34423
1495	19778	5234		6912~4301~7404~9310~3432	17~6~5~1~15	14150~1500~1789~3477~5312	19778~19778~19778~19778~19778	44454
1192	19925	2823		8802~1592~4404~1059~3560~1008	5~5~16~15~18~18	7644~3031~1822~599~2957~11050	19926~19926~19926~19926~19926~19926	57597
1395	20071	4042		4737~7403~5977~2208~5217~6809~1310~2853	5~7~12~17~9~18~1~2	6113~1188~300~3867~5141~2233~2543~5886	20071~20071~20071~20071~20071~20071~20071~20071	59041
1092	19853	5938		5955~5980~2209~2203~5953~5087~7403~7084~7804~5910	2~2~14~10~14~2~3~20~13~17	2389~6800~2721~8944~460~1499~1188~5751~4970~1578	19854~19854~19854~19854~19854~19854~19854~19854~19854~19854	34262
1193	19925	7751		2107~1302~1003~4354~1092~4354~9504~8378~7576~1592	2~1~15~12~3~1~15~9~1~14	7972~6900~12511~11831~12000~11831~5914~1842~7736~3031	19926~19926~19926~19926~19926~19926~19926~19926~19926~19926	62105
1294	19998	8220		1304~5971~1002~2202~4718~1304~3560~5901	6~9~14~8~11~7~15~20	4526~2588~8745~1866~9900~4526~2957~4800	~~~~~~~	60713
1496	19779	7777		1056~4737~1008~5963~1301~5901~2206~4352~1806	5~1~17~6~9~15~15~2~19	1210~6113~11050~1500~2296~4800~2208~4000~4018	19780~19780~19780~19780~19780~19780~19780~19780~19780	58733
1295	19999	4786		1008~6603~2205~3560~1056	9~18~7~4~3	11050~2696~2511~2957~1210	20001~20001~20001~20001~20001	60423
1396	20072	7148		3560~5087~1092~4350~9903~1007~2673	1~9~7~19~1~9~6	2957~1499~12000~3213~1744~2200~10866	20072~20072~20072~20072~20072~20072~20072	48696
1194	19926	7399		3049~1004~2039~8378~6493~5962~4306~5972~9817	8~9~3~10~2~4~14~12~15	4898~13000~481~1842~3895~2533~900~2188~2782	~~~~~~~~	55308
1497	19779	4092	Cust PU	3432~9663~5963~7804~1054~6182~1592~4805~1055	8~1~12~2~6~7~12~18~12	5312~9925~1500~4970~5967~7325~3031~5660~8743	19780~19780~19780~19780~19780~19780~19780~19780~19780	58879
1093	19853	4707		4948~6866~6603~9250~6603~4308~5910~9663	10~12~12~8~12~9~18~11	2456~4168~2696~2488~2696~1567~1578~9925	19853~19853~19853~19853~19853~19853~19853~19853	49389
1094	19854	9792		6603~4351~9202~5980~9202	14~5~20~4~14	2696~8721~1598~6800~1598	~~~~	59977
1296	20000	3606		4855~8572~2207~3194~6493~2853~9545~6602~4270	9~19~8~13~17~20~3~4~16	5610~7245~3801~1900~3895~5886~5248~1588~4780	20001~20001~20001~20001~20001~20001~20001~20001~20001	54712
1397	20072	4281	Cust PU	1301~7084	1~18	2296~5751	20072~20072	59958
1498	19780	1234	Trinity Carriers	1000~6078~6603	13~2~15	9088~6226~2696	19782~19782~19782	36629
1195	19927	8758		1305~5902~6389~5968~1309~6075~8378~5978~1008~5902	5~20~4~16~14~15~12~7~16~10	2911~3044~822~3422~5790~2075~1842~500~11050~3044	19929~19929~19929~19929~19929~19929~19929~19929~19929~19929	49811
1095	19855	2088		4309~2202~5972~1059~5983~5968~4305~8803	6~17~11~17~6~15~15~11	7010~1866~2188~599~2566~3422~1215~2644	19857~19857~19857~19857~19857~19857~19857~19857	56217
1398	20073	7103	Trinity Carriers	9942~3302~1055~4304~5953~7403~7255~1008	18~5~3~9~2~5~17~17	1488~6648~8743~5411~460~1188~2439~11050	20074~20074~20074~20074~20074~20074~20074~20074	43120
1297	20000	2823	Cust PU	5136~2673~4054~9250~1058~5978	18~12~7~1~18~15	7980~10866~12900~2488~1256~500	20001~20001~20001~20001~20001~20001	58442
1499	19781	1356		5962~7405~2209~9504~8802	6~8~14~15~11	2533~9918~2721~5914~7644	19781~19781~19781~19781~19781	42871
1196	19928	6974		1055~7084~5910~9969~9310~4309~1305~5539~1001	12~8~17~10~15~6~4~18~6	8743~5751~1578~4952~3477~7010~2911~9914~600	19929~19929~19929~19929~19929~19929~19929~19929~19929	46393
1399	20074	4476		1306~5950~4306~5951~4737~2203	5~13~16~17~17~18	2798~1790~900~7629~6113~8944	20076~20076~20076~20076~20076~20076	53644
1096	19856	6210		1006~5973~1304~1092~2853~6182~6866~1306~4054~8802	1~12~4~5~20~18~4~16~7~2	6605~4766~4526~12000~5886~7325~4168~2798~12900~7644	19856~19856~19856~19856~19856~19856~19856~19856~19856~19856	34740
1197	19928	2133	Cust PU	7713~5977~4690~1310~5910~4805~5952~9632~4309	10~15~5~6~17~14~10~7~11	6345~300~4588~2543~1578~5660~1506~8490~7010	19930~19930~19930~19930~19930~19930~19930~19930~19930	54058
1500	19782	4042		6603~4351~5753~1303~5975	2~11~1~11~3	2696~8721~2497~5900~2111	19783~19783~~19783~19783	42828
1298	20001	7148	Trinity Carriers	9663~5087~5539~5962~5910	4~7~4~8~1	9925~1499~9914~2533~1578	20001~20001~20001~20001~20001	50857
1299	20002	3201		4307~7804~1052~1307~2203~4304~5973	4~1~8~15~15~8~5	1250~4970~6700~5901~8944~5411~4766	20002~20002~20002~20002~20002~20002~20002	50796
1400	20075	4271		4305~8803~1008~7826~2210~1055~7349~4054	16~2~17~15~13~5~6~8	1215~2644~11050~3453~2425~8743~5795~12900	20077~20077~~20077~20077~20077~20077~20077	60318
1097	19856	4281	Cust PU	4401~1054~5962~9202~5963	18~5~16~16~5	799~5967~2533~1598~1500	19857~19857~19857~19857~19857	44882
1198	19929	6974	Trinity Carriers	1058~1306~5975~3194~1304	6~5~13~10~6	1256~2798~2111~1900~4526	19931~19931~19931~19931~19931	59181
1199	19930	8049		6016~4855~4309~1592~6016	4~14~13~3~2	6572~5610~7010~3031~6572	19930~19930~19930~19930~19930	35602
1300	20003	4794		1052~5963~1052~5978~4718	8~20~15~11~14	6700~1500~6700~500~9900	~20005~20005~20005~20005	40739
1401	20075	8758	Ship via Lynden Freight	7084~7402~7232~4301~2206~3049~5980	17~8~1~14~18~20~13	5751~1200~1097~1500~2208~4898~6800	20077~20077~20077~20077~20077~20077~20077	69943
1098	19857	8416	Trinity Carriers	5952~5753~4354~1306~1308~5953~5967~9504	3~6~13~20~20~3~11~9	1506~2497~11831~2798~2567~460~1588~5914	19857~19857~19857~19857~19857~19857~19857~19857	47500
1200	19931	7777		1127~3432~8146~1301~6075~4855~8801	8~11~4~3~12~16~5	9840~5312~3211~2296~2075~5610~6734	19931~19931~19931~19931~~19931~19931	50010
1301	20003	3935	Ship via Lynden Freight	2400~5843~2209~1052~9202~1056~4404	14~14~2~5~14~6~3	2572~8472~2721~6700~1598~1210~1822	20003~20003~20003~20003~20003~20003~20003	61825
1099	19858	7790		2202~1305~1056~4948~5902~2207~9969	14~20~9~15~12~6~9	1866~2911~1210~2456~3044~3801~4952	19860~19860~19860~19860~19860~19860~19860	60800
1402	20076	6210		7713~9969~1001~8059~9445~1127~6524~1009~5951~4855	14~1~15~5~8~5~10~19~3~17	6345~4952~600~5180~5060~9840~1617~21188~7629~5610	20076~20076~20076~20076~20076~20076~20076~20076~20076~20076	53619
1403	20077	1129	Pick up check from customer	1309~4352~1310~9504~5539~3194~1003~5977~9663~6078	15~18~6~17~18~19~19~17~19~8	5790~4000~2543~5914~9914~1900~12511~300~9925~6226	20079~20079~20079~20079~20079~20079~20079~20079~20079~20079	49984
1201	19931	7791	Ship via Lynden Freight	8378~5950~8572~6870~4404~4401~5972~7405	16~17~3~7~18~12~4~10	1842~1790~7245~1800~1822~799~2188~9918	19933~19933~19933~19933~19933~19933~19933~19933	74838
1100	19859	5114		7232~8802~4805~6232~2204~1702~7609~1058	1~15~14~15~11~8~15~1	1097~7644~5660~5522~7888~4399~3565~1256		38958
1302	20004	9838		1301~9942~5972~3412~5654~6602~6603	19~15~13~15~14~19~19	2296~1488~2188~2541~8684~1588~2696	20005~20005~20005~20005~20005~20005~20005	64494
1303	20005	4792	Pick up check from customer	7826~5950~5968~5958~5950~1056~7804~4403	2~16~6~17~7~4~17~10	3453~1790~3422~2780~1790~1210~4970~1655	20006~20006~20006~20006~20006~20006~20006~20006	40246
1404	20077	5234		5983~4305~1004~5956~4401~6870~5952	2~17~2~13~8~5~20	2566~1215~13000~2699~799~1800~1506	~~~~~~	68158
1101	19859	3470	Ship via Lynden Freight	9969~5902~6078~3412~6493	2~2~13~3~13	4952~3044~6226~2541~3895	19859~19859~19859~19859~19859	60434
1202	19932	5608		5954~4805~2673~6602	7~1~11~17	8179~5660~10866~1588	19934~19934~19934~19934	59656
1203	19933	7103	Pick up check from customer	1303~2853~8801~6604~6809~7349~1306~2208~9310~7826	11~2~14~9~19~4~9~6~19~12	5900~5886~6734~5918~2233~5795~2798~3867~3477~3453	19935~19935~19935~19935~19935~19935~19935~19935~19935~19935	60105
1304	20005	8049		8801~1003~1054~5952~5654~4301	7~15~4~6~20~4	6734~12511~5967~1506~8684~1500	~~~~~	67289
1102	19860	3161		8146~4302~5978~9445~1009	12~15~10~18~1	3211~855~500~5060~21188	19862~19862~19862~19862~19862	35554
1405	20078	2786	Customer Pickup - Green Arrow Freight	1310~1009~8572~1301~1000~4350~1050~7405~5539	13~16~11~2~20~16~17~3~7	2543~21188~7245~2296~9088~3213~5900~9918~9914	20078~20078~20078~20078~20078~20078~20078~20078~20078	43384
1001	19787	4470	Ship via Lynden Freight	1203~9202~1309~3560~7405~6912~4303~1000	16~10~5~5~7~10~13~17	2830~1598~5790~2957~9918~14150~10833~9088	19789~19789~19789~19789~19789~19789~19789~19789	42959
1103	19861	6550	Pick up check from customer	2204~5843~5956~5970~8572	19~6~4~2~20	7888~8472~2699~3010~7245	19863~19863~19863~19863~19863	43335
1204	19933	7792		1701~1001~5902~1011~5980~3049~5958~1052	1~9~7~12~20~15~8~9	2867~600~3044~4509~6800~4898~2780~6700	~~~~~~~	69070
1406	20079	8640	Delivery to the back loading dock	6601~5968~8572~3432~4350~2205~6075	9~9~9~11~18~17~9	810~3422~7245~5312~3213~2511~2075	20079~20079~20079~20079~20079~20079~20079	42859
1305	20006	8478	Customer Pickup - Green Arrow Freight	5962~9201~6809~5953~2202	14~4~9~10~5	2533~2408~2233~460~1866	20006~20006~20006~20006~20006	63922
1002	19788	4470		1302~5953~3194~2203~5950~5975~1007~5217~4855~1058	8~11~19~2~20~11~5~5~7~15	6900~460~1900~8944~1790~2111~2200~5141~5610~1256	19788~19788~19788~19788~19788~19788~19788~19788~19788~19788	54641
1104	19861	3304		8059~6601~7349~9201~5980~4690~1000~6601~7804~8378	15~2~3~14~13~15~19~12~12~2	5180~810~5795~2408~6800~4588~9088~810~4970~1842	~~~~~~~~~	59765
1407	20080	8771		2206~7609~1203~5956	5~12~11~16	2208~3565~2830~2699	20080~20080~20080~20080	45549
1205	19934	7240	Customer Pickup - Green Arrow Freight	3560~1305~7826~1305	3~13~16~20	2957~2911~3453~2911	19935~19935~19935~19935	50423
1003	19789	5361	Pick up check from customer	1702~3598~2209~4302~9817~2209~1592~2205	12~4~6~9~7~4~18~6	4399~2009~2721~855~2782~2721~3031~2511	19789~19789~19789~19789~19789~19789~19789~19789	61821
1306	20007	8640	Delivery to the back loading dock	9202~7576~4690~5980~1701~7402~5954~4350~4309	1~13~9~2~4~19~1~5~11	1598~7736~4588~6800~2867~1200~8179~3213~7010	20009~20009~20009~20009~20009~20009~20009~20009~20009	45311
1206	19935	4024	Delivery to the back loading dock	1003~5978~6389~5971~5970~1303~5975~2039~4306~1050	7~19~10~11~4~16~20~18~5~19	12511~500~822~2588~3010~5900~2111~481~900~5900	19936~19936~19936~19936~19936~19936~19936~19936~19936~19936	53169
1307	20008	7103		1310~1306~1056~1051~9445	3~9~14~8~19	2543~2798~1210~1522~5060	20009~20009~20009~20009~20009	48680
1408	20080	6550	Ship via Breeze Truck Lines	1305~1055~6016~1310~5539~6604~7084~8146~6601	19~16~4~17~14~18~20~11~1	2911~8743~6572~2543~9914~5918~5751~3211~810	20082~20082~20082~20082~20082~20082~20082~20082~20082	62563
1004	19789	4271		8066~4403~1305~6016~6786~1050~1806~6604	1~16~1~1~19~8~2~1	1450~1655~2911~6572~4979~5900~4018~5918	~~~~~~~	70730
1105	19862	6436	Customer Pickup - Green Arrow Freight	5902~6075~1308~6870~4353~1304~5977	10~3~1~10~14~6~1	3044~2075~2567~1800~1523~4526~300	19863~19863~19863~19863~19863~19863~19863	38231
1207	19936	7191		1308~6493~4305~6870	19~16~9~11	2567~3895~1215~1800	19937~19937~19937~19937	44115
1308	20008	8610	Ship via Breeze Truck Lines	5967~5962~6809~8467~1050~9942~5968~2207	7~9~15~17~11~8~3~19	1588~2533~2233~5891~5900~1488~3422~3801	20010~20010~20010~20010~20010~20010~20010~20010	72135
1409	20081	5361		6078~1000~9663~8066~3049~4309~3560~9605~6016	14~13~9~8~12~9~4~5~15	6226~9088~9925~1450~4898~7010~2957~9399~6572	20083~20083~20083~20083~20083~20083~20083~20083~20083	38095
1005	19790	5895	Customer Pickup - Green Arrow Freight	1009~1806~8572~4855~9545	19~11~19~16~13	21188~4018~7245~5610~5248	19790~19790~19790~19790~19790	48766
1106	19863	5234	Delivery to the back loading dock	5963~4304~1003~1308~8802~4401~5960~4948~2205~9250	5~14~2~3~8~11~4~19~15~1	1500~5411~12511~2567~7644~799~2122~2456~2511~2488	19864~19864~19864~19864~19864~19864~19864~19864~19864~19864	53695
1107	19864	9413		5958~1058~8066~2208~4351~7232	5~5~5~11~6~19	2780~1256~1450~3867~8721~1097	19865~19865~19865~19865~19865~19865	35937
1410	20082	4792	Get signature before loading	7576~2203~5954~9445	12~12~8~14	7736~8944~8179~5060	~20084~20084~20084	44903
1309	20009	8624		1301~5955~7576~4302~6912~1304	15~11~3~15~16~13	2296~2389~7736~855~14150~4526	20009~20009~20009~20009~20009~20009	58758
1006	19791	7790	Delivery to the back loading dock	1309~1000~8066~2509~9445~8803	17~7~13~16~16~15	5790~9088~1450~5097~5060~2644	19793~19793~19793~19793~19793~19793	44433
1208	19936	7811	Ship via Breeze Truck Lines	4690~5901~1009~1592~8059~7804~1007~7084~2202~1306	10~10~20~18~4~20~2~18~20~1	4588~4800~21188~3031~5180~4970~2200~5751~1866~2798	19936~19936~19936~19936~19936~19936~19936~19936~19936~19936	64368
1310	20010	2206	Get signature before loading	1006~2400~4353~1001~7084~5951	8~14~12~2~4~9	6605~2572~1523~600~5751~7629	20011~~20011~20011~20011~20011	59247
1209	19937	5883		2202~4350~9903~4270~1305~9942~1052~1203	13~1~10~7~2~9~15~16	1866~3213~1744~4780~2911~1488~6700~2830	19938~19938~19938~19938~19938~19938~19938~19938	64205
1411	20082	5936	No backorders for this customer	1806~5902~9632~5973~5951~2207~6912~6075	5~17~9~17~7~9~9~17	4018~3044~8490~4766~7629~3801~14150~2075	20084~20084~20084~20084~20084~20084~20084~20084	49935
